AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,TM_sim,label
79.92885972,3883,143.2,1.576,153.6,0.01756174,7707.4,23,1946.464,16.82,6.6086,463.6,79.8,4.4,519.4,0.66262634,1
74.84550972,3899.8,128.31,1.547,155.9,0.01819827,6779.2,21.49,1862.764,18.14,4.29,458.1,77.8,4.2,524.7,0.796624241,1
101.289476,4336.4,142.22,1.586,165.6,0.00135028,8635.6,25.6,2171.2,19.34,22.8068,291.6,52.2,4.6,585,0.804406852,1
118.287052,4500.2,136.22,1.454,168.8,0.0013504,9909.6,25.6,2250,19.86,26.3868,269.4,35.8,4.4,612.2,0.807194597,1
92.285776,4090,128.22,1.48,165.4,0.00138806,7801.6,22.96,2028.6,19,23.2988,339.2,30.6,4.4,555.6,0.677488977,1
147.972252,5198.4,256,1.904,160.2,4.18E-06,15154,33.36,2945,16.44,26.53,185,93.6,5.8,706.2,0.568026116,1
93.724552,4307,174,1.686,160.2,0.00136196,9223.4,28.06,2339,16.6,7.082,333,60.6,5,580.8,0.674280438,1
120.919152,4760.6,214,1.85,160.6,4.22E-05,12172,31.32,2689.8,16.26,9.542,255.4,90.2,5.4,655.8,0.603298835,1
117.6778586,4722.95,215.14,1.87258,160.034,4.41E-05,11938.43,31.1218,2673.247,16.148,8.9441,261.439,92.559,5.428,651.086,0.603298835,1
75.779776,4097.2,152.22,1.652,161.2,0.00138762,7195.6,25.06,2106.6,17.64,3.0188,360.6,53.8,4.8,549.6,0.684163176,1
111.773952,4498.4,202,1.634,159.6,0.001361741,11371.4,27.46,2451.6,16.44,24.562,310.2,42.4,5.2,601.8,0.54011119,1
111.300552,4490.2,190,1.726,161.8,0.00136196,11017.4,27.86,2498.8,16.68,10.242,309.2,66.8,5,620.8,0.603433314,1
106.1663751,4333.48,133.5,1.4788,164.48,0.007830136,9060.8,24.416,2124.1856,19.404,18.08544,330.2,52.76,4.32,585.24,0.789187376,1
106.3776372,4241.782609,128.3652174,1.474347826,162.5652174,0.011739478,8969.217391,23.65652174,2042.650435,19.43478261,22.97543478,352.173913,61.7826087,4.217391304,570.5652174,0.789187376,1
88.31048912,4176.2,131.446,1.4988,163.68,0.006753072,7739.22,23.37,2043.4792,19.03,5.48222,367.08,47.4,4.34,561.26,0.687329055,1
109.4319767,4412.333333,205,1.818333333,157,5.85E-05,11341.66667,29.51666667,2559.333333,15.56666667,8.468333333,287.5,90.83333333,5.5,603,0.617272527,1
107.0627933,4318,140.1833333,1.483333333,166.1666667,0.001157,9276.333333,25.13333333,2193.333333,18.85,22.83233333,306,35,4.5,585.6666667,0.696225251,1
131.80046,4899.833333,240,1.858333333,159,3.52E-05,13646.66667,31.6,2772.5,16,22.95166667,235.6666667,83.16666667,5.666666667,664,0.535962619,1
108.7437933,4515,196.6666667,1.798333333,160.5,0.00113515,10894.5,29.21666667,2519.5,16.48333333,8.968333333,299.5,78.83333333,5.166666667,617.3333333,0.62932969,1
120.3998371,4581.428571,228.5714286,1.83,156.1428571,5.01E-05,12724.28571,30.01428571,2648.857143,15.44285714,20.11571429,266,84.71428571,5.714285714,617.5714286,0.555677069,1
119.8099657,4669.428571,221.4285714,1.812857143,159.1428571,0.000972986,12341,29.75714286,2614.714286,16.22857143,20.54428571,276.2857143,74.42857143,5.428571429,629.8571429,0.561675344,1
100.5137987,3883.5,235,1.9525,138.75,0.015757501,12541,22.175,2138.25,12.775,33.09,311.25,86.75,5,501.75,0.58635099,1
101.588875,3861.75,252.5,2.21,145.25,2.77E-07,11780.75,25.025,2118.975,14.375,39.275,242.25,120,5.5,513.75,0.73180551,1
146.502304,3018.4,39.74,1.214,192.8,8.51E-06,7587.6,12.06,1416.2,32.2,10007.656,210.4,13.2,3,305,0.699482392,1
164.515272,2879.8,42.14,1.228,191.8,2.67E-06,8766.4,14.14,1457.8,31.28,10032.6,180.6,13.2,3,309,0.632430205,1
148.5096,3158.8,41.34,1.222,191.8,8.38E-06,7796.8,13.06,1454,31.86,10011.856,208.2,13.2,3,335,0.664755056,1
141.783398,3197.8,37.14,1.19,195.8,1.41E-05,7106.6,11.1,1317.6,33.38,9819.452,216,13.6,3,329,0.655515575,1
49.74031287,2664.666667,132,1.806666667,125.6666667,0.027052667,6856,13.66666667,1066.646667,13.1,2.837666667,577.8,242,2.333333333,323.6666667,0.821994589,0
52.0385334,2730.25,144,1.825,125.75,0.020297,7367,14.3,1173.735,12.575,11.42825,538.6,206.5,2.75,336.5,0.807998705,0
55.492759,2808.6,170,1.788,132,0.01268,8012.4,17.64,1660.4,11.58,10.092,442.2,91.6,4.2,355.6,0.840709423,0
57.75478,2784,166,1.842,130.2,0.0126776,8368,16.36,1487.924,11.5,3.688,434.28,151,3,348.4,0.830105755,0
55.01208625,2620,156.25,1.7275,134.5,0.02394625,7731.25,15.75,1546.875,11.8625,5.6225,455.75,66.425,3.875,317.125,0.835358768,0
70.99837,3777.75,132.775,1.5325,159.5,0.00172175,6694.5,21.75,1976.75,17.75,2.6335,377.75,48.25,4.75,508.5,0.801136447,0
66.776076,3850.8,138.22,1.546,161,0.0014254,6361.6,22.42,1964,17.3,3.5108,408.2,32.2,4.6,520.2,0.657666093,0
50.75049636,2735.777778,148,1.78,128,0.018065333,7150.666667,15.81111111,1346.584444,12.55555556,10.42733333,535.6,160,3.555555556,341.1111111,0.799177097,0
52.03004672,2718.4,147.2,1.792,128.4,0.0162656,7331.6,15.54,1320.388,12.48,9.7626,520.48,184,3.4,337,0.799177097,0
53.87891634,2792.207547,164.6792453,1.777924528,131.3773585,0.01654717,7711.698113,17.24716981,1603.791698,11.86415094,9.533943396,468.3396226,99.71698113,4.132075472,352.0566038,0.796587273,0
53.10188096,2807,161.7777778,1.796666667,129.2222222,0.023057778,7604.888889,16.23333333,1494.48,12.02222222,10.55033333,492.2222222,107,3.666666667,352.3333333,0.796587273,0
51.72712609,2791.842105,157.2631579,1.786842105,128.7894737,0.026107368,7346.736842,15.94210526,1450.576842,12.26315789,10.00731579,513.8947368,113.7368421,3.631578947,349.2105263,0.796587273,0
51.09262385,2784.846154,155.1794872,1.782307692,128.5897436,0.027514872,7227.589744,15.80769231,1430.313846,12.37435897,9.756692308,523.8974359,116.8461538,3.615384615,347.7692308,0.796587273,0
49.71684626,2769.676983,150.6615087,1.772475822,128.1566731,0.030566731,6969.245648,15.51624758,1386.378027,12.61547389,9.213270793,545.5860735,123.5880077,3.580270793,344.6441006,0.796587273,0
49.37040348,2765.857143,149.5238095,1.77,128.047619,0.031335238,6904.190476,15.44285714,1375.314286,12.67619048,9.076428571,551.047619,125.2857143,3.571428571,343.8571429,0.796587273,0
48.3527278,2754.636364,146.1818182,1.762727273,127.7272727,0.033592727,6713.090909,15.22727273,1342.814545,12.85454545,8.674454545,567.0909091,130.2727273,3.545454545,341.5454545,0.796587273,0
50.48984672,2778.2,153.2,1.778,128.4,0.028852,7114.4,15.68,1411.064,12.48,9.5186,533.4,119.8,3.6,346.4,0.796587273,0
45.06485254,2718.384615,135.3846154,1.739230769,126.6923077,0.040886154,6095.692308,14.53076923,1237.815385,13.43076923,7.375769231,618.9230769,146.3846154,3.461538462,334.0769231,0.796587273,0
46.57179537,2735,140.3333333,1.75,127.1666667,0.037543333,6378.666667,14.85,1285.94,13.16666667,7.971,595.1666667,139,3.5,337.5,0.796587273,0
43.77318726,2704.142857,131.1428571,1.73,126.2857143,0.043751429,5853.142857,14.25714286,1196.565714,13.65714286,6.865571429,639.2857143,152.7142857,3.428571429,331.1428571,0.796587273,0
52.79982672,2756.4,149.2,1.826,127,0.0288376,7468.4,14.2,1246.588,12.42,9.6546,520.68,181,2.8,338.6,0.81102117,0
51.07823572,2656.2,145.2,1.756,128.4,0.029044,7170.4,14.22,1278.864,12.5,11.5586,539.6,102.54,3.2,322.6,0.799530419,0
55.20736302,3008.777778,160.2222222,1.846666667,128.8888889,0.032026789,7449.333333,16.86666667,1435.515556,12.9,10.17622222,521,127.6666667,3.333333333,376.2222222,0.789784102,0
56.28938755,2771.380952,161.7142857,1.830952381,129.7619048,0.015931048,8098.095238,16.09047619,1448.514286,11.74285714,3.52347619,456.647619,155,3,345.7619048,0.806602464,0
54.9572126,2759.909091,157.8181818,1.820909091,129.3636364,0.018888727,7852.727273,15.84545455,1412.687273,11.96363636,3.373909091,476.9818182,158.6363636,3,343.3636364,0.806602464,0
53.51019498,2747.448276,153.5862069,1.81,128.9310345,0.022101379,7586.206897,15.57931034,1373.771724,12.20344828,3.211448276,499.0689655,162.5862069,3,340.7586207,0.806602464,0
51.40474606,2729.31746,147.4285714,1.794126984,128.3015873,0.026775873,7198.412698,15.19206349,1317.148571,12.55238095,2.975063492,531.2063492,168.3333333,3,336.968254,0.806602464,0
50.65326275,2722.846154,145.2307692,1.788461538,128.0769231,0.028444308,7060,15.05384615,1296.938462,12.67692308,2.890692308,542.6769231,170.3846154,3,335.6153846,0.806602464,0
52.62590643,2739.833333,151,1.803333333,128.6666667,0.024064667,7423.333333,15.41666667,1349.99,12.35,3.112166667,512.5666667,165,3,339.1666667,0.806602464,0
48.96242531,2708.285714,140.2857143,1.775714286,127.5714286,0.032198286,6748.571429,14.74285714,1251.465714,12.95714286,2.700857143,568.4857143,175,3,332.5714286,0.806602464,0
46.21481448,2684.625,132.25,1.755,126.75,0.0382985,6242.5,14.2375,1177.5725,13.4125,2.392375,610.425,182.5,3,327.625,0.806602464,0
53.05646665,2612.953488,150.6511628,1.719302326,133.5581395,0.027926744,7380.232558,15.39767442,1485.022326,12.19302326,5.246488372,487.0232558,78.18604651,3.813953488,315.4418605,0.797276849,0
51.89758096,2608.777778,147.3333333,1.714444444,133,0.030285556,7172.222222,15.18888889,1448.368889,12.38888889,5.023666667,505.5555556,85.15555556,3.777777778,314.4444444,0.797276849,0
50.34032831,2603.166667,142.875,1.707916667,132.25,0.033455208,6892.708333,14.90833333,1399.115833,12.65208333,4.72425,530.4583333,94.52083333,3.729166667,313.1041667,0.797276849,0
47.36739144,2592.454545,134.3636364,1.695454545,130.8181818,0.039506364,6359.090909,14.37272727,1305.087273,13.15454545,4.152636364,578,112.4,3.636363636,310.5454545,0.797276849,0
45.65790053,2665.181818,122.5454545,1.635454545,136.6363636,0.034970909,5652.909091,14.95454545,1336.269091,14.29090909,4.619909091,591.2727273,100.9454545,3.909090909,321.9090909,0.779554203,0
47.46527849,2572.647059,130.2352941,1.655294118,134.3529412,0.034562353,6202.529412,14.79411765,1357.251765,13.43529412,4.874823529,567.0588235,99.10588235,4,307.1176471,0.779554203,0
43.56361375,2562.428571,119.9047619,1.646666667,131.8095238,0.043407619,5535.380952,14.01428571,1224.502857,14.03809524,3.990666667,631.2380952,124.9904762,3.80952381,304.4285714,0.779554203,0
46.46447615,3139.516129,110.5806452,1.560322581,153.9677419,0.015233548,4622.870968,17.6483871,1560.385806,16.96451613,5.553516129,551.2258065,46.31290323,3.935483871,400.3225806,0.779554203,0
38.98924819,2550.448276,107.7931034,1.636551724,128.8275862,0.053777931,4753.206897,13.1,1068.866207,14.74482759,2.954068966,706.4827586,155.337931,3.586206897,301.2758621,0.779554203,0
44.10153703,2653,118.6666667,1.633333333,135.3333333,0.038806667,5406.833333,14.6,1279.94,14.48333333,4.254333333,617.3333333,112.1166667,3.833333333,319.5,0.779554203,0
52.45824688,2932.023256,161.1162791,1.747209302,135.8837209,0.0204,7184.186047,18.0255814,1629.789767,12.46046512,3.555790698,488.8837209,85,3.930232558,373.2325581,0.652711898,0
51.32594873,2913.666667,157.3333333,1.741111111,135.2222222,0.023093333,6984.888889,17.7,1586.702222,12.64444444,3.408111111,507.3333333,91.66666667,3.888888889,369.6666667,0.652711898,0
63.14220372,3572,149.2,1.714,147.6,0.01755162,6649.4,22.54,1867.064,15.96,2.6366,477.6,108.8,4.8,469.4,0.7801493,0
50.17802772,3203.2,135.2,1.774,137,0.07154822,5401.4,27.22,1654.464,16.36,2.4398,566.6,128,4.6,403.2,0.746329443,0
53.94373975,3266.090909,137.4545455,1.612727273,146.6363636,0.016003091,5940.363636,19.95454545,1741.058182,15.3,3.126,518.1818182,87.81818182,4.727272727,430.8181818,0.655694476,0
54.13850372,3325.6,135.2,1.608,147.4,0.0175894,5815.4,19.9,1724.464,15.62,3.1286,525.2,87.2,4.6,440,0.655694476,0
34.46001206,1900.4375,65.03125,1.485,131.1875,0.034388419,3327.34375,9.015625,621.651875,19.33726121,11.815625,1232.6875,203.40625,2.28125,219.53125,0.689986674,0
31.29882456,1639.34375,59.21875,1.4421875,129.1875,0.034394094,3146.09375,8.4984375,571.0246875,18.91851121,11.594375,1243.7125,180.46875,2.15625,191.875,0.696036635,0
29.59383088,2310.25,74.1,1.58,122.95,0.06625815,3078.65,10.1675,644.9905,16.86646179,3.98355,991.32,226.25,2.75,269.1,0.696036635,0
44.07570772,2132.8,94.2,1.588,135.2,0.0359356,4791.8,11.85,987.17,16.88584718,2.0112,656.2,123.2,2.8,262.4,0.773299978,0
32.56629012,2433.3,66.3,1.383,145.9,0.0210886,2769.9,12.42,1041.772,20.22292359,21.5229,1266.2,89.8,2.8,291.9,0.672147791,0
34.74657456,1641.84375,54.09375,1.4459375,129.625,0.034389981,3042.96875,8.1171875,517.7315625,19.86851121,11.396875,1233.25,159.65625,2.28125,191.25,0.685695964,0
48.46350772,1692,52,1.502,130.2,0.02201944,3884.6,7.35,428.464,20.70584718,14.6032,1219.8,133.4,2.4,195.4,0.685695964,0
32.35203088,2312.25,70,1.583,123.3,0.06625486,2996.15,9.8625,602.356,17.62646179,3.82555,982.95,209.6,2.85,268.6,0.685695964,0
65.8732554,3801.444444,126.4666667,1.534444444,158.3333333,0.010541556,6010.666667,21.03333333,1831.146667,18,2.802333333,445.3333333,55,4.333333333,509.8888889,0.676133746,0
58.80203416,3568.272727,117.2909091,1.548181818,151.5454545,0.023352182,5408.727273,19.15454545,1618.269091,17.74545455,2.335181818,528.7272727,87.72727273,4.090909091,470.4545455,0.676133746,0
61.98408372,3673.2,121.42,1.542,154.6,0.0175874,5679.6,20,1714.064,17.86,2.5454,491.2,73,4.2,488.2,0.676133746,0
61.18397772,3393.4,95.62,1.466,159.8,0.0175898,4860,16.92,1523.864,20.86,2.5714,497.8,65.6,3.8,426.2,0.601382732,0
57.051668,2616.4,154,1.764,133.6,0.0128676,8078.8,15.36,1454.124,11.78,11.988,436.28,136.14,3.8,316.2,0.819323699,0
57.16459889,2811.777778,168.8888889,1.828888889,130.4444444,0.014065333,8300.444444,16.5,1541.624444,11.48888889,10.94444444,434.4888889,125.3333333,3.555555556,353.1111111,0.833628032,0
57.802739,2786.8,166,1.836,130.6,0.0126656,8366.4,16.16,1495.924,11.52,10.228,429.48,152.8,3.4,347.8,0.833628032,0
80.791539,3195,160,1.716,139.2,0.01265266,9236.4,18.64,1725.6,13.62,30.272,381.4,77.4,3.8,413.8,0.761506557,0
55.681633,2600,156,1.733,133.3,0.012979,7925.4,15.88,1503.3,11.72,9.742,454.2,65.11,3.8,316.3,0.839344012,0
59.1292314,2968.302326,176.5116279,1.84372093,131.9069767,0.014711705,8361.860465,18.25581395,1670.209302,11.73255814,11.19534884,427.5116279,94.34883721,3.906976744,376.5116279,0.823280458,0
64.285539,3202.2,184,1.888,135,0.01265222,8630.4,20.74,1803.6,12.26,9.992,402.8,100.6,4.2,407.8,0.823280458,0
63.674815,3223.2,172,1.776,137,0.0126554,8288.4,18.9,1774.4,12.76,9.702,405.6,83.6,4,425.8,0.787299189,0
81.283115,3366,178,1.756,138.2,0.01265234,9904.4,20.74,1882.4,12.78,13.572,380.6,84.2,4,435,0.779012191,0
56.03899864,2897.363636,168.1818182,1.808181818,132,0.012112727,8005.363636,17.04545455,1582.545455,11.91818182,12.95636364,446.5454545,85.54545455,3.636363636,368.7272727,0.80401166,0
55.35799875,2929.833333,163.3333333,1.785833333,134.3333333,0.011653333,7713.833333,17.18333333,1589.666667,12.39166667,12.385,452.6666667,80.25,3.666666667,373.4166667,0.80401166,0
55.77390581,2873.976744,168.1395349,1.800465116,132.3255814,0.015172093,7959.093023,17.04883721,1603.581395,11.87906977,11.43953488,446.2790698,86.18604651,3.76744186,364.3023256,0.80401166,0
55.42248778,2892.333333,165.5555556,1.788888889,133.5555556,0.014791111,7805.666667,17.12222222,1606.444444,12.13333333,11.20222222,449.5555556,83.33333333,3.777777778,367,0.80401166,0
54.666939,2931.8,160,1.764,136.2,0.013972,7475.8,17.28,1612.6,12.68,10.692,456.6,77.2,3.8,372.8,0.80401166,0
55.281839,2955.8,170,1.782,134.8,0.01269,7796.4,18.1,1661,11.92,10.484,450.4,79,4,378.4,0.683086254,0
81.861539,3385.4,200,1.928,136.6,0.01265222,10424.4,20.54,1963.4,12.34,13.152,379,106.8,4.2,447.8,0.687616799,0
62.874709,2943.4,146.2,1.7,142.2,0.0126578,7468.8,15.82,1584.2,15.76,9.728,412.2,76.2,3.6,363.8,0.719295813,0
63.338339,3156.2,156.22,1.722,139.2,0.012678,7876.6,17.74,1650,13.82,9.5088,408.2,77.4,3.8,403.8,0.80096067,0
55.100448,2795.8,160,1.726,136.2,0.00031,7715.6,17.98,1602.6,12,12.632,456.4,64.74,4.2,353,0.679554008,0
57.591819,2934,166,1.83,133.4,0.0126756,8150.4,16.62,1496.524,11.86,10.62,437.68,140.2,3.2,370.6,0.681958229,0
88.012039,3557.6,126.22,1.59,153.6,0.00136626,8437.6,18.9,1667.124,17.2,30.2528,349.48,113.6,3.6,462,0.743750932,0
59.626528,2593.2,138.2,1.796,128.6,0.0128478,7811.2,13.198,1152.752,13.1,12.092,433,61.34,3.2,315.2,0.766166386,0
64.873928,3080.2,176,1.866,135,0.01284422,8686.4,19.28,1671.4,12.28,12.032,409,83.34,3.8,384,0.824035374,0
69.423928,2672.8,141.6,1.826,132,0.01284444,8092.4,13.48,1193.186,14.58,11.636,402.2,68.94,3.4,322,0.801957247,0
55.870228,2833.8,162,1.76,134.8,0.012882,7852.4,16.64,1528.8,11.94,12.524,456.6,61.74,3.6,354.6,0.687947595,0
57.003709,2613.6,154,1.77,133.2,0.0128796,8080.4,15.56,1446.124,11.76,5.448,441.08,134.34,3.4,316.8,0.8267453,0
56.94999857,2577.428571,152.8571429,1.758571429,132.7142857,0.009369714,8111.428571,15.45714286,1418.802857,11.7,6.434285714,447.0571429,110.0571429,3.285714286,311.7142857,0.8267453,0
57.88786813,2675.5,157.5,1.81125,131.75,0.0159445,8268,15.2375,1413.53,11.6625,4.76,435.475,155.2125,3,326.125,0.8267453,0
57.41844875,2569,150,1.76625,133.625,0.01607075,8088.25,14.7375,1387.405,11.825,5.86,439.725,144.8,3.25,306.375,0.8267453,0
56.12280643,2657.142857,157.1428571,1.762857143,133.8571429,0.018219714,7923.714286,16.01428571,1525.088571,11.81428571,4.7,443.2,120.6714286,3.714285714,324.2857143,0.8267453,0
56.27678778,2619.333333,155.5555556,1.755555556,133.3333333,0.014303111,7982.666667,15.83333333,1486.291111,11.75555556,5.633333333,447.3777778,104.8222222,3.555555556,318.6666667,0.8267453,0
57.13245444,2586.111111,152.2222222,1.763333333,133.3333333,0.007310667,8103.333333,15.75555556,1435.915556,11.75555556,5.768888889,440.2,140.4888889,3.444444444,313.4444444,0.8267453,0
57.23322722,2675,157.7777778,1.794444444,132.5555556,0.014188444,8148.222222,15.82222222,1468.36,11.71111111,4.575555556,436.8666667,148.4111111,3.333333333,327.5555556,0.8267453,0
65.2081,3129.2,176,1.892,136.2,0.01265982,8642.4,20.12,1721.524,12.42,3.308,395.48,160.6,3.8,392.8,0.81166241,0
64.2609,3083.2,148.22,1.726,140.4,0.0126856,7888.6,17.12,1567.924,13.98,2.8248,400.88,137.4,3.4,388.8,0.795563381,0
53.867909,2758.6,148,1.698,138.8,0.014186,7189.8,16.68,1562.8,12.92,5.912,468.2,58.74,3.8,341.8,0.799457189,0
66.986996,3703.6,138.22,1.552,158.2,0.0014154,6577.6,21.96,1963.4,16.96,3.1188,400,44.8,4.8,497.4,0.669894643,0
87.3944,3544.4,124.22,1.58,154.8,0.01396026,8232.4,18.42,1675.724,17.36,23.3248,355.08,109.4,3.4,456.4,0.746557406,0
76.18613377,2741.333333,159.3333333,1.916666667,129.6666667,0.013554667,9326.333333,15.03333333,1277.686667,13.23333333,24.5855,455.25,206.6666667,3.666666667,335.8333333,0.726901895,0
55.97451593,2784.65,162.8,1.8215,130.05,0.0167122,8053.4,16.04,1474.709,11.76,10.05065,455.46,144.55,3.45,347.45,0.805503442,0
56.05814275,2771.641509,160.9056604,1.823207547,130.0566038,0.016533585,8045.660377,15.8509434,1448.62566,11.80754717,9.662245283,456.3396226,157.4528302,3.377358491,344.6981132,0.805503442,0
54.14629286,2782.5,159.6,1.807,129.5,0.0207588,7740.4,15.92,1453.494,12,9.8733,481.44,136.3,3.5,347.1,0.805503442,0
55.00081169,2762.454545,157.8181818,1.815454545,129.7272727,0.018877818,7851.272727,15.66363636,1419.96,11.98181818,9.319363636,472.6181818,160.2727273,3.363636364,342.8181818,0.805503442,0
52.31806979,2780.35,156.4,1.7925,128.95,0.0248054,7427.4,15.8,1432.279,12.24,9.69595,507.42,128.05,3.55,346.75,0.805503442,0
53.55153894,2749.862069,153.5862069,1.804827586,129.2758621,0.022091034,7584.827586,15.40689655,1380.668276,12.22068966,8.84937931,494.9310345,164.137931,3.344827586,340.2413793,0.805503442,0
51.44280876,2731.539683,147.4285714,1.789365079,128.6190476,0.026766349,7197.142857,15.03333333,1323.497778,12.56825397,8.165539683,527.3968254,169.7619048,3.317460317,336.4920635,0.805503442,0
50.69015429,2725,145.2307692,1.783846154,128.3846154,0.028435077,7058.769231,14.9,1303.092308,12.69230769,7.921461538,538.9846154,171.7692308,3.307692308,335.1538462,0.805503442,0
49.64418595,2715.911765,142.1764706,1.776176471,128.0588235,0.030754118,6866.470588,14.71470588,1274.734706,12.86470588,7.582264706,555.0882353,174.5588235,3.294117647,333.2941176,0.805503442,0
52.09611565,2725.363636,148.3636364,1.790909091,129.2727273,0.026238727,7287.636364,15.16363636,1344.08,12.49090909,5.958727273,516.5272727,172.5454545,3.272727273,335.3636364,0.805503442,0
52.72676065,2748.636364,150.1818182,1.810909091,128.0909091,0.026228727,7443.090909,14.77272727,1306.625455,12.39090909,9.058727273,514.0727273,173.0909091,3.090909091,338.6363636,0.805503442,0
51.1115683,2767.904762,152.5714286,1.783809524,128.5714286,0.027481333,7202.285714,15.55714286,1395.519048,12.44761905,9.245333333,526.3047619,133.1428571,3.523809524,344.1904762,0.805503442,0
51.67676975,2758.545455,152,1.789090909,128.7272727,0.026235273,7282.181818,15.44545455,1381.387273,12.41818182,8.996909091,519.8545455,145.2727273,3.454545455,342.1818182,0.805503442,0
52.37686065,2731.363636,149.2727273,1.795454545,128.7272727,0.020514182,7380.909091,15.38181818,1340.170909,12.41818182,9.107818182,513.9818182,174.4545455,3.363636364,337.9090909,0.805503442,0
52.1179152,2726.636364,148.3636364,1.788181818,129.4545455,0.026233273,7286.909091,15.07272727,1347.716364,12.5,8.931454545,514.3454545,173.3636364,3.454545455,335.0909091,0.805503442,0
52.66587227,2742.166667,151,1.798333333,129,0.024054667,7422,15.25,1356.656667,12.36666667,8.562166667,508.5666667,166.5,3.333333333,338.6666667,0.805503442,0
48.09194983,2702.424658,137.6438356,1.764794521,127.5753425,0.034195616,6581.09589,14.43972603,1232.651507,13.12054795,7.078890411,578.9863014,178.6986301,3.273972603,330.5342466,0.805503442,0
47.52900553,2697.533333,136,1.760666667,127.4,0.035443733,6477.6,14.34,1217.389333,13.21333333,6.896333333,587.6533333,180.2,3.266666667,329.5333333,0.805503442,0
46.73871834,2690.666667,133.6923077,1.754871795,127.1538462,0.037195897,6332.307692,14.2,1195.96359,13.34358974,6.640051282,599.8205128,182.3076923,3.256410256,328.1282051,0.805503442,0
48.99668174,2710.285714,140.2857143,1.771428571,127.8571429,0.032189714,6747.428571,14.6,1257.18,12.97142857,7.372285714,565.0571429,176.2857143,3.285714286,332.1428571,0.805503442,0
46.24478885,2686.375,132.25,1.75125,127,0.038291,6241.5,14.1125,1182.5725,13.425,6.479875,607.425,183.625,3.25,327.25,0.805503442,0
55.2632174,2861.727273,167.2272727,1.813409091,130.1590909,0.019900025,7888.636364,16.93409091,1558.044545,11.89318182,10.83861364,468.0227273,101.9090909,3.75,360.6590909,0.791484602,0
54.19252722,2949.4,158.2,1.806,131.2,0.02884911,7252.4,17.66,1523.864,12.93,6.0586,516.4,123.7,3.8,368.9,0.791484602,0
54.98263852,2945.666667,161.8333333,1.818333333,130.3333333,0.024045925,7527,17.41666667,1519.053333,12.60833333,11.24883333,500.5,119.75,3.833333333,369.9166667,0.791484602,0
54.88623672,2975,160.2,1.828,129.9,0.02883811,7423.4,17.23,1482.664,12.82,9.4686,513.7,124.3,3.6,372.5,0.791484602,0
54.40454727,2924.333333,160.1666667,1.8,131.4166667,0.024055092,7384.5,17.775,1553.386667,12.7,8.407166667,502.75,119.25,4,366.9166667,0.791484602,0
54.52769286,2954.137255,159.4117647,1.811372549,130.627451,0.023345206,7365.176471,17.81960784,1519.92549,12.82941176,9.386078431,512.3333333,124.8823529,3.882352941,371.2156863,0.791484602,0
54.72528893,2940.166667,161,1.814166667,130.8333333,0.029293425,7441.5,17.21666667,1522.636667,12.675,8.362166667,502.8333333,118,3.75,367.5833333,0.791484602,0
51.38141835,2814.686275,154.7058824,1.785490196,128.9019608,0.028286296,7176.470588,16.07843137,1434.827451,12.53921569,9.382941176,527.8627451,120.1764706,3.647058824,351.372549,0.791484602,0
52.23869877,2849.769231,156.1538462,1.792692308,129.3846154,0.02774235,7236.153846,16.46153846,1457.676923,12.59615385,9.2525,522.5384615,120.5384615,3.692307692,356.1538462,0.791484602,0
53.06362898,2883.528302,157.5471698,1.799622642,129.8490566,0.02721893,7293.584906,16.83018868,1479.664151,12.6509434,9.126981132,517.4150943,120.8867925,3.735849057,360.754717,0.791484602,0
53.85800622,2916.037037,158.8888889,1.806296296,130.2962963,0.026714896,7348.888889,17.18518519,1500.837037,12.7037037,9.006111111,512.4814815,121.2222222,3.777777778,365.1851852,0.791484602,0
54.62349702,2947.363636,160.1818182,1.812727273,130.7272727,0.026229191,7402.181818,17.52727273,1521.24,12.75454545,8.889636364,507.7272727,121.5454545,3.818181818,369.4545455,0.791484602,0
54.81142055,2934.076923,161.6923077,1.815384615,130.9230769,0.031886238,7474.769231,16.95384615,1523.818462,12.60769231,7.915846154,498.6923077,115,3.692307692,366,0.791484602,0
54.21928209,2904.846154,160.1538462,1.789230769,132,0.022215469,7369.538462,17.98461538,1580.587692,12.65384615,7.998923077,498.5384615,117.3076923,4.153846154,364.7692308,0.791484602,0
55.28652748,2944.230769,163.2307692,1.823076923,130,0.022198546,7632.615385,17.32307692,1517.203077,12.48461538,13.24507692,494.3846154,118.2307692,3.846153846,370.3076923,0.791484602,0
51.32154345,2816.745098,153.5294118,1.774509804,129.0980392,0.028286608,7142.941176,15.89803922,1431.964706,12.58823529,9.354509804,528.1372549,118.5098039,3.62745098,353.1372549,0.769694036,0
52.50968164,2871.809524,154,1.76952381,130.0952381,0.027478905,7183.714286,16.20952381,1461.822857,12.74285714,9.120095238,520.6190476,116.6666667,3.666666667,362.7619048,0.769694036,0
54.3458952,2956.909091,154.7272727,1.761818182,131.6363636,0.026230636,7246.727273,16.69090909,1507.967273,12.98181818,8.757818182,509,113.8181818,3.727272727,377.6363636,0.769694036,0
56.02243802,3034.608696,155.3913043,1.754782609,133.0434783,0.025090913,7304.26087,17.13043478,1550.09913,13.2,8.427043478,498.3913043,111.2173913,3.782608696,391.2173913,0.769694036,0
